lakeid,sampledate,depth,o2,deck,light,frlight
CR,7/6/92,12,,,,
CR,7/6/92,13,13.8,843,57.38,0.068
CR,7/6/92,14,12.3,813,40.42,0.05
CR,7/6/92,15,10.2,815,31.03,0.038
CR,7/6/92,16,9.5,830,24.79,0.03
CR,7/6/92,17,9.4,904,20.33,0.022
CR,7/6/92,18,9,956,16.06,0.017
CR,7/6/92,19,8.5,1356,18.98,0.014
CR,7/13/92,0,9.1,2037,1801,0.884
CR,7/13/92,1,9.1,1944,174.7,0.09
CR,7/13/92,2,9.2,1926,162.3,0.084
CR,7/13/92,3,9.2,1907,195.5,0.103
CR,7/13/92,4,9.7,1911,214.6,0.112
CR,7/13/92,5,9.7,1811,220.6,0.122
CR,7/13/92,6,9.7,1786,202.5,0.113
CR,7/13/92,7,9.7,1740,214.5,0.123
CR,7/13/92,8,10.1,1699,215.4,0.127
CR,7/13/92,9,12.7,1717,285.8,0.166
CR,7/13/92,10,13,1823,256.3,0.141
CR,7/13/92,11,13.3,1935,200.2,0.103
CR,7/13/92,12,13.1,1973,171.2,0.087
CR,7/13/92,13,13,1979,154.6,0.078
CR,7/13/92,14,10.5,2033,113.1,0.056
CR,7/13/92,15,9.9,2053,78,0.038
CR,7/13/92,16,9.3,1817,39.9,0.022
CR,7/13/92,17,8.6,2042,35.53,0.017
CR,7/13/92,18,7.9,2007,30.66,0.015
CR,7/13/92,19,7.4,,,
CR,7/30/92,0,8.7,1352,923,0.683
CR,7/30/92,1,8.7,1350,673.9,0.499
CR,7/30/92,2,8.7,1359,571.5,0.421
CR,7/30/92,3,8.7,1363,456.8,0.335
CR,7/30/92,4,8.7,1375,341.1,0.248
CR,7/30/92,5,8.7,1356,271.5,0.2
CR,7/30/92,6,9,1353,222.3,0.164
CR,7/30/92,7,9.7,1350,173.3,0.128
CR,7/30/92,8,10.1,1363,172.7,0.127
CR,7/30/92,9,12.2,1367,142.6,0.104
CR,7/30/92,10,12.6,1304,80.3,0.062
CR,7/30/92,10,,,,
CR,7/30/92,11,13.2,1273,60.72,0.048
CR,7/30/92,12,13.3,1236,46.1,0.037
CR,7/30/92,13,13,1208,36.47,0.03
CR,7/30/92,14,12.3,1192,25.11,0.021
CR,7/30/92,15,10,1112,15.84,0.014
CR,7/30/92,16,8.9,1059,6.8,0.006
CR,7/30/92,17,7.6,1028,5.27,0.005
CR,7/30/92,18,5.9,1000,3.99,0.004
CR,7/30/92,19,5.4,,,
CR,8/10/92,0,8.6,2002,1749,0.874
CR,8/10/92,1,8.6,2006,1297,0.647
CR,8/10/92,2,8.6,2016,1087,0.539
CR,8/10/92,3,8.7,2009,801,0.399
CR,8/10/92,4,9.1,1961,644.9,0.329
CR,8/10/92,5,9.1,1926,498.8,0.259
CR,8/10/92,6,9.2,1907,396,0.208
CR,8/10/92,7,10.1,1875,334.5,0.178
CR,8/10/92,8,10.7,1890,281.9,0.149
CR,8/10/92,9,12.5,1877,224.4,0.12
CR,8/10/92,10,13.2,1873,200.3,0.107
CR,8/10/92,10,,,,
CR,8/10/92,11,13.4,1890,154.3,0.082
CR,8/10/92,12,13.7,1878,127.3,0.068
CR,8/10/92,13,13.5,1883,93.1,0.049
CR,8/10/92,14,11.4,1863,58.28,0.031
CR,8/10/92,15,9.7,1846,37.82,0.02
CR,8/10/92,16,7.9,1888,22.86,0.012
CR,8/10/92,17,7,1935,13.92,0.007
CR,8/10/92,18,5.4,1880,9.39,0.005
CR,8/10/92,19,5.2,1951,5.67,0.003
CR,8/25/92,0,8.4,95,70.5,0.742
CR,8/25/92,1,8.4,97,24.57,0.253
CR,8/25/92,2,8.4,101,28.72,0.284
CR,8/25/92,3,8.4,102,30.64,0.3
CR,8/25/92,4,8.4,104,27.1,0.261
CR,8/25/92,5,8.5,107,24.55,0.229
CR,8/25/92,6,8.5,110,23,0.209
CR,8/25/92,7,8.7,112,20.04,0.179
CR,8/25/92,8,8.8,113,17.25,0.153
CR,8/25/92,8,,,,
CR,8/25/92,9,11.2,116,14.71,0.127
CR,8/25/92,10,12.5,119,12.19,0.102
CR,8/25/92,11,12.6,121,9.74,0.08
CR,8/25/92,12,12.3,123,7.33,0.06
CR,8/25/92,13,12.2,124,4.86,0.039
CR,8/25/92,14,11.6,125,2.87,0.023
CR,8/25/92,15,6.8,127,1.47,0.012
CR,8/25/92,16,5.2,130,0.58,0.004
CR,8/25/92,17,3.3,136,0,0
CR,8/25/92,18,2.8,,,
CR,8/25/92,19,2.4,,,
CR,9/8/92,0,8.9,738,774,
CR,9/8/92,1,8.9,768,866,
CR,9/8/92,2,8.9,757,504.9,0.667
CR,9/8/92,3,8.9,758,303.9,0.401
CR,9/8/92,4,8.9,761,266.1,0.35
CR,9/8/92,5,8.9,763,231.4,0.303
CR,9/8/92,6,8.9,766,201.4,0.263
CR,9/8/92,7,8.9,768,165.3,0.215
CR,9/8/92,8,8.9,773,103.7,0.134
CR,9/8/92,9,8.9,774,87.8,0.113
CR,9/8/92,10,8.9,780,79.4,0.102
CR,9/8/92,11,11.6,779,60.28,0.077
CR,9/8/92,12,12.2,792,52.77,0.067
CR,9/8/92,12,,,,
CR,9/8/92,13,11.8,791,40.11,0.051
CR,9/8/92,14,9,788,29.27,0.037
CR,9/8/92,15,5.1,790,17.75,0.022
CR,9/8/92,16,2.6,797,11.04,0.014
CR,9/8/92,17,1.4,798,7.06,0.009
CR,9/8/92,18,0.5,802,3.6,0.004
CR,9/8/92,19,0.1,,,
CR,9/22/92,0,9,604,499.5,0.827
CR,9/22/92,1,9,603,304.6,0.505
CR,9/22/92,2,8.9,609,216.7,0.356
CR,9/22/92,3,8.9,610,162.1,0.266
CR,9/22/92,4,8.9,610,133.1,0.218
CR,9/22/92,5,8.9,617,109.5,0.177
CR,9/22/92,6,8.9,620,88.6,0.143
CR,9/22/92,7,8.9,628,71.2,0.113
CR,9/22/92,8,8.9,628,56.24,0.09
CR,9/22/92,9,8.9,636,44.91,0.071
CR,9/22/92,10,8.9,637,34.2,0.054
CR,9/22/92,11,8.9,643,27.34,0.043
CR,9/22/92,12,9.4,650,21.58,0.033
CR,9/22/92,13,10.4,661,17.49,0.026
CR,9/22/92,14,5.9,670,12.72,0.019
CR,9/22/92,15,2.7,683,9.04,0.013
CR,9/22/92,15,,,,
CR,9/22/92,16,1.1,699,5.21,0.007
CR,9/22/92,17,0.1,709,2.59,0.004
CR,9/22/92,18,0.1,751,0.76,0.001
CR,9/22/92,19,0.1,,,
CR,10/8/92,0,9.4,163,137.5,0.844
CR,10/8/92,1,9.4,152,107.4,0.707
CR,10/8/92,2,9.3,153,59.47,0.389
CR,10/8/92,3,9.3,154,41.55,0.27
CR,10/8/92,4,9.3,147,34.05,0.232
CR,10/8/92,5,9.3,146,27.31,0.187
CR,10/8/92,6,9.3,143,22.39,0.157
CR,10/8/92,7,9.3,137,17.26,0.126
CR,10/8/92,8,9.3,136,13.95,0.103
CR,10/8/92,8,,,,
CR,10/8/92,9,9.3,140,11.46,0.082
CR,10/8/92,10,9.3,144,9.26,0.064
CR,10/8/92,11,9.3,153,7.68,0.05
CR,10/8/92,12,9.1,164,6.66,0.041
CR,10/8/92,13,8.6,177,5.73,0.032
CR,10/8/92,14,5.8,183,4.42,0.024
CR,10/8/92,15,0.8,184,3.29,0.018
CR,10/8/92,16,0.2,185,1.92,0.01
CR,10/8/92,17,0.2,177,0.58,0.003
CR,10/8/92,18,0.2,177,8.8,0.05
CR,10/8/92,19,0.2,,,
CR,10/20/92,0,9.6,90,55.67,0.619
CR,10/20/92,1,9.6,94,23.25,0.247
CR,10/20/92,2,9.6,95,17.6,0.185
CR,10/20/92,3,9.6,97,14.74,0.152
CR,10/20/92,4,9.6,102,12.57,0.123
CR,10/20/92,5,9.5,104,9.71,0.093
CR,10/20/92,6,9.5,107,7.43,0.069
CR,10/20/92,7,9.5,113,5.69,0.05
CR,10/20/92,8,9.5,117,4.39,0.038
CR,10/20/92,9,9.5,119,3.26,0.027
CR,10/20/92,10,9.5,121,2.4,0.02
CR,10/20/92,11,9.5,124,1.54,0.012
CR,10/20/92,12,9.5,126,0.73,0.006
CR,10/20/92,13,9.5,128,0.42,0.003
CR,10/20/92,14,9.5,130,0.04,0
CR,10/20/92,15,9.5,,,
CR,10/20/92,16,9.5,,,
CR,10/20/92,17,9.5,,,
CR,10/20/92,18,9.5,,,
CR,10/20/92,19,9.5,,,
CR,10/20/92,19,,,,
CR,11/9/92,0,12.6,191,130.5,0.683
CR,11/9/92,1,12.6,193,40.25,0.209
CR,11/9/92,2,12.7,191,46.96,0.246
CR,11/9/92,3,12.7,185,35.16,0.19
CR,11/9/92,4,12.7,179,29.56,0.165
CR,11/9/92,5,12.7,179,24,0.134
CR,11/9/92,6,12.8,182,19.22,0.106
CR,11/9/92,7,12.8,181,14.91,0.082
CR,11/9/92,8,12.8,185,11.55,0.062
CR,11/9/92,9,12.8,187,9.33,0.05
CR,11/9/92,10,12.8,183,6.75,0.037
CR,11/9/92,10,,,,
CR,11/9/92,11,12.8,183,5.61,0.031
CR,11/9/92,12,12.8,181,3.91,0.022
CR,11/9/92,13,12.8,177,2.88,0.016
CR,11/9/92,14,12.8,167,1.92,0.011
CR,11/9/92,15,12.8,165,1.19,0.007
CR,11/9/92,16,12.8,203,1.14,0.006
CR,11/9/92,17,12.7,211,0.87,0.004
CR,11/9/92,18,12.7,216,0.49,0.002
CR,11/9/92,19,12.7,224,0.01,0
CR,1/7/93,0,17.6,617,6.8,0.011
CR,1/7/93,1,13.8,610,4.81,0.008
CR,1/7/93,2,12.8,630,2.84,0.005
CR,1/7/93,3,12.6,628,2.22,0.004
CR,1/7/93,4,12.5,617,1.03,0.002
CR,1/7/93,5,12.5,615,0.27,0
CR,1/7/93,6,12.4,654,0,0
CR,1/7/93,7,12.3,,,
CR,1/7/93,8,12.3,,,
CR,1/7/93,9,12.3,,,
CR,1/7/93,10,12,,,
CR,1/7/93,10,,,,
CR,1/7/93,11,11.6,,,
CR,1/7/93,12,11.3,,,
CR,1/7/93,13,11,,,
CR,1/7/93,14,10.6,,,
CR,1/7/93,15,10.2,,,
CR,1/7/93,16,9.3,,,
CR,1/7/93,17,8.4,,,
CR,1/7/93,18,6.7,,,
CR,1/7/93,19,5.5,,,
CR,2/23/93,0,15.3,880,9.88,0.011
CR,2/23/93,1,11.8,904,8.54,0.009
CR,2/23/93,2,11.3,929,6.13,0.007
CR,2/23/93,3,11.3,873,4.04,0.005
CR,2/23/93,4,11.2,765,2.25,0.003
CR,2/23/93,5,11.1,763,1.83,0.002
CR,2/23/93,6,11,782,1.05,0.001
CR,2/23/93,7,10.9,955,1.11,0.001
CR,2/23/93,8,10.7,991,1.06,0.001
CR,2/23/93,9,10.4,1019,0.55,0.001
CR,2/23/93,10,9.9,1080,0.35,0
CR,2/23/93,11,9.5,,,
CR,2/23/93,12,9.1,,,
CR,2/23/93,13,8.1,,,
CR,2/23/93,14,7.2,,,
CR,2/23/93,15,6.9,,,
CR,2/23/93,16,5.2,,,
CR,2/23/93,17,5.1,,,
CR,2/23/93,18,4,,,
CR,2/23/93,19,1.6,,,
CR,2/23/93,19,,,,
CR,3/24/93,0,15.4,1235,156.4,0.127
CR,3/24/93,1,12.5,1235,130.6,0.106
CR,3/24/93,2,12.1,1231,95,0.077
CR,3/24/93,3,11.9,1230,70.6,0.057
CR,3/24/93,4,11.6,1228,54.09,0.044
CR,3/24/93,5,11.5,1228,41.8,0.034
CR,3/24/93,6,11.1,1227,32,0.026
CR,3/24/93,7,10.8,1226,25.08,0.02
CR,3/24/93,8,10.3,1224,19.86,0.016
CR,3/24/93,9,10.1,1224,16.55,0.014
CR,3/24/93,10,10.1,1217,13.7,0.011
CR,3/24/93,11,9.7,,,
CR,3/24/93,12,8.4,,,
CR,3/24/93,13,7.9,,,
CR,3/24/93,14,6.7,,,
CR,3/24/93,15,6.1,,,
CR,3/24/93,16,5.4,,,
CR,3/24/93,17,4.2,,,
CR,3/24/93,18,2.6,,,
CR,3/24/93,19,0.5,,,
CR,3/24/93,19,,,,
CR,5/5/93,0,10.6,629,510.4,0.811
CR,5/5/93,1,10.9,705,344.9,0.489
CR,5/5/93,2,11.1,771,301,0.39
CR,5/5/93,3,11.2,753,226.2,0.3
CR,5/5/93,4,11.4,701,177.3,0.253
CR,5/5/93,5,11.4,664,133.7,0.201
CR,5/5/93,6,11.4,657,102.5,0.156
CR,5/5/93,7,11.4,653,80.9,0.124
CR,5/5/93,8,11.4,645,63.38,0.098
CR,5/5/93,9,11,651,50.19,0.077
CR,5/5/93,10,10.9,676,40.55,0.06
CR,5/5/93,10,,,,
CR,5/5/93,11,10.8,711,33.61,0.047
CR,5/5/93,12,10.5,722,26.63,0.037
CR,5/5/93,13,10.4,710,20.18,0.028
CR,5/5/93,14,10.4,703,14.93,0.021
CR,5/5/93,15,9.1,675,10.94,0.016
CR,5/5/93,16,9,672,8.23,0.012
CR,5/5/93,17,8.5,667,6.06,0.009
CR,5/5/93,18,7.7,664,4.45,0.007
CR,5/5/93,19,7.4,666,2.78,0.004
CR,5/19/93,0,10.7,1521,1398,0.919
CR,5/19/93,1,10.7,791,459.4,0.581
CR,5/19/93,2,10.7,627,325.9,0.52
CR,5/19/93,3,10.7,1483,663.9,0.448
CR,5/19/93,4,10.7,1508,541.4,0.359
CR,5/19/93,5,11.6,1412,407.1,0.288
CR,5/19/93,6,13,1496,323.6,0.216
CR,5/19/93,7,13.1,900,144,0.16
CR,5/19/93,8,13.2,1193,139.5,0.117
CR,5/19/93,9,13.2,1531,151.9,0.099
CR,5/19/93,10,13.2,1468,111.2,0.076
CR,5/19/93,11,13.1,1517,93.9,0.062
CR,5/19/93,12,12.8,1512,70.8,0.047
CR,5/19/93,13,12.6,1526,53.25,0.035
CR,5/19/93,14,11.8,1562,40.18,0.026
CR,5/19/93,15,11.1,1559,28.75,0.018
CR,5/19/93,16,10.1,1553,22.76,0.015
CR,5/19/93,17,9.5,1531,14.97,0.01
CR,5/19/93,18,9,1523,9.88,0.006
CR,5/19/93,19,8.3,1541,7.15,0.005
CR,5/19/93,19,,,,
CR,6/2/93,0,10.4,990,933,0.942
CR,6/2/93,1,10.5,1061,570.2,0.537
CR,6/2/93,2,10.5,915,368.7,0.403
CR,6/2/93,3,10.6,1241,497.3,0.401
CR,6/2/93,4,10.6,956,357.4,0.374
CR,6/2/93,5,10.6,1441,438.5,0.304
CR,6/2/93,5,,,,
CR,6/2/93,6,10.8,1459,329.4,0.226
CR,6/2/93,7,12.3,1478,289.3,0.196
CR,6/2/93,8,13.1,1472,207,0.141
CR,6/2/93,8,,,,
CR,6/2/93,9,13.1,1465,175.7,0.12
CR,6/2/93,10,13.2,1479,133.3,0.09
CR,6/2/93,11,13.2,1479,98.7,0.067
CR,6/2/93,12,13.1,1510,68.03,0.045
CR,6/2/93,13,12.4,1485,51.1,0.034
CR,6/2/93,14,12.1,1027,30.44,0.03
CR,6/2/93,15,11.4,388,6.98,0.018
CR,6/2/93,16,10.7,961,13.76,0.014
CR,6/2/93,17,10.2,1472,15.78,0.011
CR,6/2/93,18,9.5,1426,10.65,0.007
CR,6/2/93,19,8.8,1474,7.62,0.005
CR,6/16/93,0,9.3,160,131.8,0.824
CR,6/16/93,1,9.4,163,56.05,0.344
CR,6/16/93,2,9.4,164,59.97,0.366
CR,6/16/93,3,9.4,162,53.15,0.328
CR,6/16/93,4,9.5,174,45.29,0.26
CR,6/16/93,5,10.4,177,40.25,0.227
CR,6/16/93,6,10.8,178,34.88,0.196
CR,6/16/93,7,12,180,24.06,0.134
CR,6/16/93,8,12.9,180,19.35,0.108
CR,6/16/93,9,13,180,14.26,0.079
CR,6/16/93,10,13.2,181,10.98,0.061
CR,6/16/93,11,13.2,182,6.94,0.038
CR,6/16/93,12,13,182,4.44,0.024
CR,6/16/93,12,,,,
CR,6/16/93,13,12.9,183,2.33,0.013
CR,6/16/93,14,12.3,187,1.53,0.008
CR,6/16/93,15,11.6,189,0.61,0.003
CR,6/16/93,16,11.2,191,0.44,0.002
CR,6/16/93,17,10.4,,,
CR,6/16/93,18,10,,,
CR,6/16/93,19,9.7,,,
CR,6/29/93,0,8.5,1852,1909,
CR,6/29/93,0,,,,
CR,6/29/93,1,8.5,1853,1587,0.856
CR,6/29/93,2,8.6,1845,1008,0.546
CR,6/29/93,3,8.6,1823,970,0.532
CR,6/29/93,4,8.7,1816,781,0.43
CR,6/29/93,5,8.8,1815,635.7,0.35
CR,6/29/93,6,9.8,1814,420.9,0.232
CR,6/29/93,7,11.8,1779,426.3,0.24
CR,6/29/93,8,12.5,1808,315,0.174
CR,6/29/93,9,12.6,1837,251.8,0.137
CR,6/29/93,10,12.7,1825,225.7,0.124
CR,6/29/93,11,12.9,1842,177.6,0.096
CR,6/29/93,12,12.9,1841,146.8,0.08
CR,6/29/93,13,12.7,1866,107,0.057
CR,6/29/93,14,12,1911,78.2,0.041
CR,6/29/93,15,11.6,1959,56.52,0.029
CR,6/29/93,16,11,1938,38.21,0.02
CR,6/29/93,17,10.7,691,8.32,0.012
CR,6/29/93,18,10,441,3.27,0.007
CR,6/29/93,19,9.6,1706,10.72,0.006
CR,7/13/93,0,8.1,244,171.4,0.702
CR,7/13/93,1,8.1,243,74.8,0.308
CR,7/13/93,2,8.1,242,74.7,0.309
CR,7/13/93,3,8.1,241,71.9,0.298
CR,7/13/93,4,8.1,237,61.72,0.26
CR,7/13/93,5,8.2,235,53.2,0.226
CR,7/13/93,6,9.5,229,44.18,0.193
CR,7/13/93,7,11.8,225,36.19,0.161
CR,7/13/93,8,12.6,218,28.65,0.131
CR,7/13/93,9,12.7,213,22.47,0.105
CR,7/13/93,10,12.9,208,17.52,0.084
CR,7/13/93,11,12.9,202,13.24,0.066
CR,7/13/93,12,12.8,195,9.39,0.048
CR,7/13/93,13,12.6,192,6.8,0.035
CR,7/13/93,14,11.8,190,4.96,0.026
CR,7/13/93,15,11.3,191,3.28,0.017
CR,7/13/93,16,10.8,198,2.11,0.011
CR,7/13/93,17,10.2,204,1.37,0.007
CR,7/13/93,18,9.8,206,0.51,0.002
CR,7/13/93,19,8.9,202,0,0
CR,7/13/93,19,,,,
CR,7/28/93,0,8.2,1096,1045,0.953
CR,7/28/93,1,8.1,784,419.8,0.535
CR,7/28/93,2,8.1,803,396.1,0.493
CR,7/28/93,3,8.2,1259,566.3,0.45
CR,7/28/93,4,8.3,1816,648.3,0.357
CR,7/28/93,5,8.4,1523,419.9,0.276
CR,7/28/93,5,,,,
CR,7/28/93,6,8.3,1958,500.3,0.256
CR,7/28/93,7,9.8,1203,238.3,0.198
CR,7/28/93,8,12.8,1681,255.4,0.152
CR,7/28/93,8,,,,
CR,7/28/93,9,13.1,2060,262.4,0.127
CR,7/28/93,10,13.2,1647,169.2,0.103
CR,7/28/93,11,13.3,2197,178.9,0.081
CR,7/28/93,12,13.4,1244,77,0.062
CR,7/28/93,13,13.2,1143,53.74,0.047
CR,7/28/93,14,12.7,1384,43.61,0.032
CR,7/28/93,15,11.7,868,17.28,0.02
CR,7/28/93,16,11.4,740,8.67,0.012
CR,7/28/93,17,9.1,658,4.9,0.007
CR,7/28/93,18,8.7,646,3.25,0.005
CR,7/28/93,19,7.6,562,0.52,0.001
CR,8/9/93,0,7.6,1267,1575,
CR,8/9/93,1,7.5,636,318.4,0.501
CR,8/9/93,2,7.5,534,214.5,0.402
CR,8/9/93,3,7.6,464,170.9,0.368
CR,8/9/93,4,7.6,495,164.7,0.333
CR,8/9/93,5,7.6,506,141.2,0.279
CR,8/9/93,6,7.6,428,101,0.236
CR,8/9/93,7,8.3,393,79.3,0.202
CR,8/9/93,8,10.8,382,62.63,0.164
CR,8/9/93,9,11.4,369,47.84,0.13
CR,8/9/93,10,11.5,376,37.87,0.101
CR,8/9/93,11,12,413,32.6,0.079
CR,8/9/93,12,11.3,469,29.67,0.063
CR,8/9/93,13,11.6,513,23.65,0.046
CR,8/9/93,14,11.2,650,22.38,0.034
CR,8/9/93,15,10.8,609,11.97,0.02
CR,8/9/93,16,9.7,441,5.1,0.012
CR,8/9/93,17,6.1,375,1.65,0.004
CR,8/9/93,18,4.9,,,
CR,8/9/93,19,3.8,,,
CR,8/9/93,19,,,,
CR,8/24/93,0,7.3,766,867,
CR,8/24/93,1,7.2,1258,767,0.61
CR,8/24/93,2,7.3,655,265.5,0.405
CR,8/24/93,3,7.3,442,166.4,0.376
CR,8/24/93,4,7.3,330,104.8,0.318
CR,8/24/93,5,7.3,307,80.6,0.263
CR,8/24/93,6,7.3,306,68.95,0.225
CR,8/24/93,7,7.7,314,59.29,0.189
CR,8/24/93,8,10.5,359,56.83,0.158
CR,8/24/93,9,11,401,50.02,0.125
CR,8/24/93,10,11.2,438,42.43,0.097
CR,8/24/93,10,,,,
CR,8/24/93,11,10.7,1486,100.1,0.067
CR,8/24/93,12,11.3,878,45.71,0.052
CR,8/24/93,13,11.1,1314,48.19,0.037
CR,8/24/93,14,10.9,1134,30.82,0.027
CR,8/24/93,15,8.8,1485,20.09,0.014
CR,8/24/93,16,6.7,557,6.14,0.011
CR,8/24/93,17,5.6,587,3.9,0.007
CR,8/24/93,18,4.6,1502,4.55,0.003
CR,8/24/93,19,3.9,1494,1.95,0.001
CR,9/7/93,0,8.4,1281,929,0.725
CR,9/7/93,1,8.4,1279,699.2,0.547
CR,9/7/93,2,8.4,1261,572,0.454
CR,9/7/93,3,8.4,1249,459.4,0.368
CR,9/7/93,4,8.4,1244,402,0.323
CR,9/7/93,5,8.4,1205,320.3,0.266
CR,9/7/93,5,,,,
CR,9/7/93,6,8.4,1201,251.5,0.209
CR,9/7/93,7,8.5,1204,214.7,0.178
CR,9/7/93,8,8.5,1206,176.7,0.147
CR,9/7/93,9,8.6,1186,138.6,0.117
CR,9/7/93,10,12,1186,112.9,0.095
CR,9/7/93,11,12.1,1161,76.8,0.066
CR,9/7/93,12,12.2,1139,52.69,0.046
CR,9/7/93,13,12.3,1131,26.62,0.024
CR,9/7/93,14,10.7,1128,8.27,0.007
CR,9/7/93,15,7.1,1127,0,0
CR,9/7/93,16,5.6,,,
CR,9/7/93,17,4.8,,,
CR,9/7/93,18,3.7,,,
CR,9/7/93,19,3.3,,,
CR,9/21/93,0,9.4,162,126.4,0.78
CR,9/21/93,1,9.4,161,94.5,0.587
CR,9/21/93,2,9.6,161,70.2,0.436
CR,9/21/93,3,9.6,163,69.18,0.424
CR,9/21/93,4,9.6,166,63.66,0.383
CR,9/21/93,5,9.6,169,58.36,0.345
CR,9/21/93,6,9.6,170,51.9,0.305
CR,9/21/93,7,9.6,171,46.28,0.271
CR,9/21/93,8,9.6,170,41.73,0.245
CR,9/21/93,9,9.6,168,36.91,0.22
CR,9/21/93,10,9.6,162,32.9,0.203
CR,9/21/93,11,9.7,157,29.06,0.185
CR,9/21/93,12,12.4,155,25.37,0.164
CR,9/21/93,13,12.5,152,22.09,0.145
CR,9/21/93,14,10.4,147,19.84,0.135
CR,9/21/93,15,6.3,143,17.96,0.126
CR,9/21/93,15,,,,
CR,9/21/93,16,4.3,142,17.63,0.124
CR,9/21/93,17,3.1,141,16.76,0.119
CR,9/21/93,18,2.3,138,16.53,0.12
CR,9/21/93,19,1.8,134,16.53,0.123
CR,10/6/93,0,9.8,498,326.3,0.655
CR,10/6/93,1,10,501,247.7,0.494
CR,10/6/93,2,9.9,513,200.4,0.391
CR,10/6/93,3,9.9,530,172.1,0.325
CR,10/6/93,4,9.8,551,137,0.249
CR,10/6/93,5,9.8,553,111.9,0.202
CR,10/6/93,6,9.8,548,88.6,0.162
CR,10/6/93,7,9.9,549,68.93,0.126
CR,10/6/93,8,9.8,550,69.3,0.126
CR,10/6/93,8,,,,
CR,10/6/93,9,9.8,545,55.72,0.102
CR,10/6/93,10,9.8,531,44.9,0.085
CR,10/6/93,11,9.8,518,40.72,0.079
CR,10/6/93,12,9.7,529,32.88,0.062
CR,10/6/93,13,9.6,538,26.49,0.049
CR,10/6/93,14,9.3,568,21.84,0.038
CR,10/6/93,15,5,588,17.29,0.029
CR,10/6/93,16,3,600,13.92,0.023
CR,10/6/93,17,2.3,605,11.18,0.018
CR,10/6/93,18,1.6,588,6.62,0.011
CR,10/6/93,19,0.7,571,4,0.007
CR,10/20/93,0,10,603,349.9,0.58
CR,10/20/93,1,10,608,242.3,0.399
CR,10/20/93,2,10,622,173.4,0.279
CR,10/20/93,3,10.1,560,124.5,0.222
CR,10/20/93,4,10.1,470,87.5,0.186
CR,10/20/93,5,10.1,604,67.69,0.112
CR,10/20/93,6,10.1,478,49.1,0.103
CR,10/20/93,7,10.1,605,38.03,0.063
CR,10/20/93,8,10.2,612,29.99,0.049
CR,10/20/93,9,10.1,525,22.6,0.043
CR,10/20/93,10,10.1,609,17.19,0.028
CR,10/20/93,11,10.1,606,13.01,0.021
CR,10/20/93,12,10.1,619,10.09,0.016
CR,10/20/93,13,10,608,7.46,0.012
CR,10/20/93,14,9.5,641,5.69,0.009
CR,10/20/93,15,9,639,4.07,0.006
CR,10/20/93,16,8.7,640,2.79,0.004
CR,10/20/93,17,6.7,631,1.7,0.003
CR,10/20/93,18,1.2,505,0.55,0.001
CR,10/20/93,19,0.4,598,0,0
CR,10/20/93,19,,,,
CR,11/9/93,0,11.2,724,479.8,0.663
CR,11/9/93,0,,,,
CR,11/9/93,1,11.2,738,286.8,0.389
CR,11/9/93,2,11.2,673,187.9,0.279
CR,11/9/93,3,11.2,642,143.4,0.223
CR,11/9/93,4,11.2,621,110.8,0.178
CR,11/9/93,5,11.1,623,85.5,0.137
CR,11/9/93,6,11.1,645,62.2,0.096
CR,11/9/93,7,11.1,651,48,0.074
CR,11/9/93,8,11.1,592,33.23,0.056
CR,11/9/93,9,11.1,608,24.73,0.041
CR,11/9/93,10,11.1,635,18.96,0.03
CR,11/9/93,11,11.1,645,13.84,0.021
CR,11/9/93,12,11.1,617,9.51,0.015
CR,11/9/93,13,11,618,6.64,0.011
CR,11/9/93,14,11,599,4.4,0.007
CR,11/9/93,15,11,607,3.03,0.005
CR,11/9/93,16,11.1,612,1.81,0.003
CR,11/9/93,17,11,632,1.11,0.002
CR,11/9/93,18,11,647,0.54,0.001
CR,11/9/93,19,11,616,0,0
CR,1/12/94,0,14.4,268,1.65,0.006
CR,1/12/94,1,12.5,268,0.55,0.002
CR,1/12/94,2,11.8,,,
CR,1/12/94,3,11.6,,,
CR,1/12/94,4,11.5,,,
CR,1/12/94,5,11.4,,,
CR,1/12/94,6,11.3,,,
CR,1/12/94,7,11,,,
CR,1/12/94,8,10.8,,,
CR,1/12/94,9,10.6,,,
CR,1/12/94,10,10.4,,,
CR,1/12/94,11,10.2,,,
CR,1/12/94,12,9.9,,,
CR,1/12/94,13,9.6,,,
CR,1/12/94,14,9.2,,,
CR,1/12/94,15,8.8,,,
CR,1/12/94,16,8.2,,,
CR,1/12/94,17,7,,,
CR,1/12/94,18,5.7,,,
CR,1/12/94,19,2.9,,,
CR,1/12/94,19,,,,
CR,2/21/94,0,13.3,927,368.5,0.398
CR,2/21/94,0,,,,
CR,2/21/94,1,12,929,300.4,0.323
CR,2/21/94,2,11.2,931,228.1,0.245
CR,2/21/94,3,10.8,934,178.5,0.191
CR,2/21/94,4,10.8,936,143.3,0.153
CR,2/21/94,5,10.8,938,116.2,0.124
CR,2/21/94,6,10.6,940,95.4,0.101
CR,2/21/94,7,10.3,943,79.4,0.084
CR,2/21/94,8,10.2,944,65.17,0.069
CR,2/21/94,9,9.9,946,54.45,0.058
CR,2/21/94,10,9.4,948,45.15,0.048
CR,2/21/94,11,9,950,36.91,0.039
CR,2/21/94,12,8.6,952,29.96,0.031
CR,2/21/94,13,8.1,953,24.15,0.025
CR,2/21/94,14,7.5,955,18.67,0.02
