lakeid,sampledate,depth,chlor,phaeo
SP,9/8/92,12,5.4,0.5
SP,9/8/92,15,5.2,-0.1
SP,9/8/92,18,14.6,39.5
SP,9/8/92,18,8.3,41.8
SP,9/24/92,0,2.8,-1.5
SP,9/24/92,3,2.8,-1.2
SP,9/24/92,5,3,-1.6
SP,9/24/92,8,2.8,-1.5
SP,9/24/92,10,5.8,-2.1
SP,9/24/92,12,6.9,-2.4
SP,9/24/92,15,8.1,-3.4
SP,9/24/92,18,13.7,14.2
SP,9/24/92,18,12.8,17.6
SP,10/5/92,0,1.4,-0.2
SP,10/5/92,3,1.5,-0.1
SP,10/5/92,5,1.9,-0.1
SP,10/5/92,8,2.2,0.2
SP,10/5/92,10,2.4,0.1
SP,10/5/92,12,4.6,0.7
SP,10/5/92,15,10.7,-0.7
SP,10/5/92,18,10.5,34.9
SP,10/20/92,0,2.4,0.5
SP,10/20/92,3,2.9,0
SP,10/20/92,5,2.5,0.5
SP,10/20/92,8,2.6,0.4
SP,10/20/92,10,2.6,0.5
SP,10/20/92,15,2.4,4.9
SP,10/20/92,15,2.1,5.8
SP,10/20/92,18,3.6,16.5
SP,11/9/92,0,3.6,-0.4
SP,11/9/92,3,3.2,-0.1
SP,11/9/92,5,3.1,0.4
SP,11/9/92,8,2.5,0.9
SP,11/9/92,10,3,0.2
SP,11/9/92,10,2.7,0.6
SP,11/9/92,12,2.7,0.6
SP,11/9/92,15,2.5,0.5
SP,11/9/92,18,2.8,0.2
SP,1/13/93,0,10.2,-2.3
SP,1/13/93,3,2.7,0.9
SP,1/13/93,5,1.4,0.7
SP,1/13/93,8,1,0.8
SP,1/13/93,10,0.6,0.7
SP,1/13/93,12,0.5,0.8
SP,1/13/93,15,0.7,0.2
SP,1/13/93,18,2,0.4
SP,1/13/93,18,2,0.9
SP,3/1/93,0,5.8,0.8
SP,3/1/93,0,4.4,0.9
SP,3/1/93,3,2.2,0.7
SP,3/1/93,5,1.5,0.2
SP,3/1/93,8,0.5,0.4
SP,3/1/93,10,0.4,0.5
SP,3/1/93,12,0.4,0.4
SP,3/1/93,15,0.3,0.5
SP,3/1/93,18,0.9,2.5
SP,3/22/93,0,7.5,0.6
SP,3/22/93,3,2.8,0.6
SP,3/22/93,5,1.9,0.3
SP,3/22/93,8,1.1,0.5
SP,3/22/93,10,0.7,0.4
SP,3/22/93,12,0.5,0.5
SP,3/22/93,15,0.3,0.9
SP,3/22/93,18,0.9,4.4
SP,3/22/93,18,0.7,4.4
SP,5/4/93,0,3.7,0.7
SP,5/4/93,3,4.7,0.8
SP,5/4/93,5,4.2,1.1
SP,5/4/93,8,10.1,2
SP,5/4/93,10,7.3,2.7
SP,5/4/93,10,7.1,3.3
SP,5/4/93,12,6.1,1.9
SP,5/4/93,15,2.9,2.1
SP,5/4/93,18,0.3,0.7
SP,5/18/93,0,-0.3,0.6
SP,5/18/93,0,2.2,-0.3
SP,5/18/93,3,2.7,-0.5
SP,5/18/93,5,1.8,0.6
SP,5/18/93,8,3.5,-0.3
SP,5/18/93,10,7,0.6
SP,5/18/93,12,13.6,-0.9
SP,5/18/93,15,5.5,1.7
SP,5/18/93,18,4,2
SP,6/1/93,0,2.8,-0.4
SP,6/1/93,3,2.2,0.6
SP,6/1/93,5,2.7,-0.1
SP,6/1/93,8,6.5,0.1
SP,6/1/93,10,35.2,6.8
SP,6/1/93,12,10,0.4
SP,6/1/93,15,2.9,1.9
SP,6/1/93,18,3.6,0.3
SP,6/1/93,18,2.9,1.2
SP,6/14/93,0,2.7,-2.6
SP,6/14/93,3,1,0.1
SP,6/14/93,5,1.3,0.2
SP,6/14/93,8,3.1,0.9
SP,6/14/93,10,8.7,3.5
SP,6/14/93,12,11.9,1.7
SP,6/14/93,15,6.6,-1.2
SP,6/14/93,15,4.7,1
SP,6/14/93,18,3.9,1.7
SP,6/30/93,0,1.2,-0.1
SP,6/30/93,3,1.3,-0.2
SP,6/30/93,5,1.6,0.1
SP,6/30/93,8,2.2,0.6
SP,6/30/93,10,5,3.7
SP,6/30/93,12,26.2,5.4
SP,6/30/93,15,6.9,0.2
SP,6/30/93,18,3.8,12.6
SP,6/30/93,18,3.6,11.7
SP,7/14/93,0,2.9,-1.4
SP,7/14/93,3,3,-1.3
SP,7/14/93,5,3.3,-1.5
SP,7/14/93,8,3.3,-1.2
SP,7/14/93,8,3.6,-0.8
SP,7/14/93,10,6.9,-2
SP,7/14/93,12,11.3,-2.6
SP,7/14/93,15,6.6,-1.5
SP,7/14/93,18,5.5,3.3
SP,7/27/93,0,1.9,-0.8
SP,7/27/93,3,2.8,-1.4
SP,7/27/93,5,3,-1.2
SP,7/27/93,8,5.7,-2.2
SP,7/27/93,8,5.9,-1.6
SP,7/27/93,10,7.6,-2.7
SP,7/27/93,12,7.9,-2.2
SP,7/27/93,15,7.2,-1.6
SP,7/27/93,18,8.4,14.2
SP,8/11/93,0,1.7,-0.8
SP,8/11/93,3,1.9,-0.8
SP,8/11/93,5,2.4,-0.9
SP,8/11/93,8,3.8,-1.2
SP,8/11/93,8,5.3,-1.5
SP,8/11/93,10,4.8,-1.2
SP,8/11/93,12,6.4,-2.4
SP,8/11/93,15,12.5,-2.9
SP,8/11/93,18,8.7,16.5
SP,8/23/93,0,1.1,-0.4
SP,8/23/93,3,1.5,-0.7
SP,8/23/93,5,1.7,-0.6
SP,8/23/93,8,3.4,-1.2
SP,8/23/93,10,4.1,-1.2
SP,8/23/93,12,7.4,-2.5
SP,8/23/93,15,12,-2.6
SP,8/23/93,18,17.6,23.6
SP,8/23/93,18,28.5,16.6
SP,9/8/93,0,1.1,-0.5
SP,9/8/93,3,0.9,-0.3
SP,9/8/93,5,1.4,-0.1
SP,9/8/93,8,1.1,0.2
SP,9/8/93,10,1.7,-0.1
SP,9/8/93,12,4.5,-1.2
SP,9/8/93,15,17.8,-1.6
SP,9/8/93,18,12.5,12.9
SP,9/8/93,18,10.7,-2.8
SP,9/23/93,0,4.6,-0.9
SP,9/23/93,3,2,-0.3
SP,9/23/93,5,1.3,-0.2
SP,9/23/93,8,2.2,-0.3
SP,9/23/93,10,3.8,-0.9
SP,9/23/93,10,13.1,12.8
SP,9/23/93,12,12.8,-3.7
SP,9/23/93,15,7.4,-1.5
SP,9/23/93,18,4.9,0.9
SP,10/5/93,0,1.8,-0.5
SP,10/5/93,3,2.3,-0.7
SP,10/5/93,5,2.5,-0.9
SP,10/5/93,8,2.1,-0.5
SP,10/5/93,10,3,-1.1
SP,10/5/93,10,2.5,-0.6
SP,10/5/93,12,6.4,-1.9
SP,10/5/93,15,11,-3.3
SP,10/5/93,18,11,15.7
SP,10/18/93,0,3.2,-1.5
SP,10/18/93,3,2.5,-0.7
SP,10/18/93,5,2.5,-0.7
SP,10/18/93,8,2.6,-1
SP,10/18/93,10,2.7,-0.8
SP,10/18/93,12,4.8,-1.6
SP,10/18/93,12,3,-0.8
SP,10/18/93,15,9.5,3
SP,10/18/93,18,13.5,14.3
SP,11/10/93,0,6.4,-3.3
SP,11/10/93,3,6.8,-3.3
SP,11/10/93,5,6.3,-3
SP,11/10/93,8,6.2,-2.7
SP,11/10/93,10,5.9,-2.5
SP,11/10/93,10,6.1,-2.8
SP,11/10/93,12,6.7,-3.8
SP,11/10/93,15,6.5,-3.1
SP,11/10/93,18,6.6,-3.2
SP,1/12/94,0,8.2,-3.3
SP,1/12/94,3,5,-1.8
SP,1/12/94,5,3.7,-1.3
SP,1/12/94,8,2.6,-0.9
SP,1/12/94,10,2,-0.5
SP,1/12/94,12,1.4,-0.3
SP,1/12/94,15,1.3,-0.2
SP,1/12/94,18,1,5.8
SP,1/12/94,18,0,8
SP,2/21/94,0,0.8,-0.2
SP,2/21/94,0,2,-0.8
SP,2/21/94,3,2.2,-0.6
SP,2/21/94,5,2.2,-0.5
SP,2/21/94,8,2.7,-0.9
SP,2/21/94,10,2.1,-0.7
SP,2/21/94,12,1.4,-0.3
SP,2/21/94,15,4.4,-2.1
SP,2/21/94,18,46,20.2
SP,3/28/94,0,27.6,-8.9
SP,3/28/94,3,8.6,-2.2
SP,3/28/94,5,8.2,-2.6
SP,3/28/94,8,7.2,-2.1
SP,3/28/94,10,5.4,-1.5
SP,3/28/94,12,4.3,-1.2
SP,3/28/94,15,3.4,-1.3
SP,3/28/94,18,6.6,6.8
SP,3/28/94,18,7.6,5.9
SP,5/5/94,0,9,-1.5
SP,5/5/94,3,10.8,-2.8
SP,5/5/94,5,11.6,-3.1
SP,5/5/94,8,11.9,-3.2
SP,5/5/94,10,13.9,-3.8
SP,5/5/94,12,10.5,-3.2
SP,5/5/94,15,10.8,-3.2
SP,5/5/94,18,12.6,-3.4
SP,5/5/94,18,1.5,-0.9
SP,5/16/94,0,9.4,-2.7
SP,5/16/94,3,8,-1.1
SP,5/16/94,3,7.4,0.6
SP,5/16/94,5,9,-2.3
SP,5/16/94,8,11.4,-3.1
SP,5/16/94,10,13.2,-3.4
SP,5/16/94,12,11.2,-2.7
SP,5/16/94,15,8.9,-2.2
SP,5/16/94,18,13,-2.6
SP,6/1/94,0,3.8,-3.6
SP,6/1/94,0,0.9,2
SP,6/1/94,3,2.3,-1.1
SP,6/1/94,5,4.9,-3
SP,6/1/94,8,9.6,-5.3
SP,6/1/94,10,31.4,-23.7
SP,6/1/94,12,12.7,-0.9
SP,6/1/94,15,27.2,-19.4
SP,6/1/94,18,-4.8,26.9
SP,6/15/94,0,3.5,-3.3
SP,6/15/94,3,2.4,-0.8
SP,6/15/94,5,2.5,-0.8
SP,6/15/94,5,2.6,-0.8
SP,6/15/94,8,4.4,-0.9
SP,6/15/94,10,9.2,-1.5
SP,6/15/94,12,20.3,-4.6
SP,6/15/94,15,8.7,-1.9
SP,6/15/94,18,9.8,0.1
SP,6/27/94,0,1,-0.6
SP,6/27/94,3,1,-0.7
SP,6/27/94,5,1.4,-0.6
SP,6/27/94,8,2.5,-0.3
SP,6/27/94,10,6.5,-1.3
SP,6/27/94,12,18.2,-4.9
SP,6/27/94,15,6.8,-3
SP,6/27/94,18,8,-2.5
SP,7/12/94,0,1.7,-0.4
SP,7/12/94,3,2,-0.5
SP,7/12/94,5,2.2,-0.8
SP,7/12/94,8,2.3,-0.5
SP,7/12/94,10,2.8,0.3
SP,7/12/94,10,3.3,-0.7
SP,7/12/94,12,5.9,-1.4
SP,7/12/94,15,7.3,-1
SP,7/12/94,18,13.7,5.9
SP,7/27/94,0,2,-0.4
SP,7/27/94,3,2.4,-0.6
SP,7/27/94,5,2.5,-0.4
SP,7/27/94,8,4.1,-1.1
SP,7/27/94,10,5.6,-1.4
SP,7/27/94,10,5.8,-1.3
SP,7/27/94,12,6.3,-1.3
SP,7/27/94,15,9.7,-0.7
SP,7/27/94,18,9.2,9.6
SP,8/9/94,0,3.1,-0.5
SP,8/9/94,3,2.9,-0.9
SP,8/9/94,5,3.2,-1.3
SP,8/9/94,5,3.3,-1.2
SP,8/9/94,8,4.1,-1.2
SP,8/9/94,10,5.4,-1.5
SP,8/9/94,12,4.6,-1.6
SP,8/9/94,15,10.7,-0.9
SP,8/9/94,18,14.3,12.3
SP,8/24/94,0,1.8,-0.3
SP,8/24/94,3,2.5,-1.4
SP,8/24/94,5,2.3,-0.8
SP,8/24/94,8,4.1,-1.6
SP,8/24/94,10,4,-0.3
SP,8/24/94,12,7.6,-2.5
SP,8/24/94,12,6.8,-2.1
SP,8/24/94,15,24.5,-8
SP,8/24/94,18,3.2,32.1
SP,9/6/94,0,1.8,-0.5
SP,9/6/94,0,2.6,-1.4
SP,9/6/94,3,2.2,-0.9
SP,9/6/94,5,2.7,-1.4
SP,9/6/94,8,2.6,-1.3
SP,9/6/94,10,6.3,-2
SP,9/6/94,12,9.2,-4.3
SP,9/6/94,15,25.6,-14.3
SP,9/6/94,18,21.9,-1.7
SP,9/21/94,0,2.4,-1.1
SP,9/21/94,3,1.9,-0.3
SP,9/21/94,5,1.8,-0.4
SP,9/21/94,8,2,-0.3
SP,9/21/94,10,4.4,0.4
SP,9/21/94,12,8.3,-2.4
SP,9/21/94,15,24.7,-7.7
SP,9/21/94,15,0.3,0.4
SP,9/21/94,18,14.6,2.6
SP,10/3/94,0,3.1,-1.1
SP,10/3/94,3,2.8,-0.7
SP,10/3/94,5,2.9,-0.7
SP,10/3/94,5,2.9,-0.8
SP,10/3/94,8,3,-0.8
SP,10/3/94,10,2.5,-0.5
SP,10/3/94,12,4.5,-0.5
SP,10/3/94,15,13.5,-5.2
SP,10/3/94,18,16,-2.7
SP,10/17/94,0,2.8,-0.6
SP,10/17/94,3,3.1,-0.8
SP,10/17/94,5,3.2,-0.9
SP,10/17/94,8,2.9,-0.8
SP,10/17/94,8,2.7,-0.7
SP,10/17/94,10,3.4,-1.2
SP,10/17/94,12,4.2,-0.9
SP,10/17/94,15,11.3,-1.5
SP,10/17/94,18,12.7,1.1
SP,11/1/94,0,4.2,-1.6
SP,11/1/94,3,4.4,-1.5
SP,11/1/94,5,4.2,-1
SP,11/1/94,8,4.5,-1.6
SP,11/1/94,10,3.9,-1
SP,11/1/94,12,5,-1.8
SP,11/1/94,15,20.5,3.3
SP,11/1/94,18,11.9,-1.3
SP,11/1/94,18,10.4,0.1
SP,11/16/94,0,5.2,-1.4
SP,11/16/94,0,4.8,-1
SP,11/16/94,3,4.6,-1.1
SP,11/16/94,5,5.4,-1.5
SP,11/16/94,8,5.3,-1.7
SP,11/16/94,10,5,-1.2
SP,11/16/94,12,5,-1.3
SP,11/16/94,15,4.8,-1.1
SP,11/16/94,18,4.9,-1.2
SP,1/9/95,0,4.4,-0.9
SP,1/9/95,3,10.2,-1.8
SP,1/9/95,5,8.4,-1.6
SP,1/9/95,5,9.2,-1.4
SP,1/9/95,8,5.1,-1
SP,1/9/95,10,3.7,-0.8
SP,1/9/95,12,3.4,-0.5
SP,1/9/95,15,3.8,-0.8
SP,1/9/95,17,4.8,-3.2
SP,2/20/95,0,13.8,-3.8
SP,2/20/95,3,4.7,-1
SP,2/20/95,5,3.1,-0.3
SP,2/20/95,8,2,-0.1
SP,2/20/95,10,2.2,-0.5
SP,2/20/95,10,1.8,-0.3
SP,2/20/95,12,2.2,-0.6
SP,2/20/95,15,1.6,-1.1
SP,2/20/95,18,6,-2.6
SP,3/24/95,10,5.3,-1.7
SP,3/24/95,12,2.1,-0.7
SP,3/24/95,15,3.1,-2.2
SP,3/24/95,18,2.2,-1
SP,5/2/95,0,3.4,-0.9
SP,5/2/95,3,4.9,-1.6
SP,5/2/95,5,7.4,-2.2
SP,5/2/95,8,7.5,-2.2
SP,5/2/95,10,9.6,-3.5
SP,5/2/95,10,8.7,-2.8
SP,5/2/95,12,8.5,-3.4
SP,5/2/95,15,7.6,-3.1
SP,5/2/95,18,6.6,-3
SP,5/15/95,0,2.7,-0.9
SP,5/15/95,3,4.4,-1.5
SP,5/15/95,5,4.7,-1.4
SP,5/15/95,5,5.6,-1.8
SP,5/15/95,8,8.8,-2.7
SP,5/15/95,10,15.3,-4.3
SP,5/15/95,12,10.3,-3.3
SP,5/15/95,15,9.2,-3.6
SP,5/15/95,18,9.6,-5.4
SP,5/31/95,0,1.6,-0.7
SP,5/31/95,3,2.3,-0.9
SP,5/31/95,5,2.6,-0.9
SP,5/31/95,5,1.7,-0.7
SP,5/31/95,8,3.9,-1.1
SP,5/31/95,10,7.6,-2.1
SP,5/31/95,12,11.6,-3.4
SP,5/31/95,15,12,-3.4
SP,5/31/95,18,7.9,4.1
SP,6/14/95,0,0.5,0
SP,6/14/95,3,0.7,0.2
SP,6/14/95,5,0.8,0.3
SP,6/14/95,8,3.1,-0.3
SP,6/14/95,10,4.9,-1.2
SP,6/14/95,12,9.2,-1.1
SP,6/14/95,12,7,0.5
SP,6/14/95,15,10.8,-3
SP,6/14/95,18,17.3,-6.1
SP,6/27/95,0,1.7,-0.4
SP,6/27/95,3,2.2,-0.7
SP,6/27/95,5,1.6,0.2
SP,6/27/95,8,3.4,-1.2
SP,6/27/95,10,4.8,2
SP,6/27/95,12,7.8,0.4
SP,6/27/95,15,11.4,-2
SP,6/27/95,18,18.2,8
SP,6/27/95,18,20.7,4.8
SP,7/11/95,0,0.9,0.3
SP,7/11/95,3,0.7,0.7
SP,7/11/95,3,1,0.4
SP,7/11/95,5,1.3,0.5
SP,7/11/95,8,2.1,1.2
SP,7/11/95,10,3.7,2.3
SP,7/11/95,12,3.6,2.9
SP,7/11/95,15,2.6,3.1
SP,7/11/95,18,7.1,18.1
SP,7/24/95,0,0.4,1.7
SP,7/24/95,3,0.2,2.7
SP,7/24/95,5,3.1,-0.6
SP,7/24/95,8,-3.8,10.9
SP,7/24/95,10,3.2,3.3
SP,7/24/95,12,8.4,-2.2
SP,7/24/95,15,9.2,-4.9
SP,7/24/95,15,15.2,-14.9
SP,7/24/95,18,10.9,5.4
SP,8/7/95,0,1.4,-0.2
SP,8/7/95,3,1.1,0
SP,8/7/95,5,1,0.5
SP,8/7/95,8,1.8,0.9
SP,8/7/95,10,5,-0.5
SP,8/7/95,12,3.8,2.5
SP,8/7/95,15,3.8,5.1
SP,8/7/95,15,2.8,3.1
SP,8/7/95,18,11.8,10.9
SP,8/22/95,0,1.3,-0.6
SP,8/22/95,3,1.3,-0.5
SP,8/22/95,5,1.5,-0.7
SP,8/22/95,8,2.7,-1.2
SP,8/22/95,10,4,-1.6
SP,8/22/95,10,2.4,-0.8
SP,8/22/95,12,4.1,1.2
SP,8/22/95,15,5.8,-1.4
SP,8/22/95,18,21,10.9
SP,9/6/95,0,0.7,0.3
SP,9/6/95,3,0.8,0.2
SP,9/6/95,5,0.9,0.2
SP,9/6/95,8,0.5,1.3
SP,9/6/95,10,1.6,0.8
SP,9/6/95,12,2.4,1.6
SP,9/6/95,15,4.9,3
SP,9/6/95,18,10.9,31.4
SP,9/19/95,0,1.5,0.2
SP,9/19/95,3,1.5,0.3
SP,9/19/95,5,1.4,0.3
SP,9/19/95,8,2,-0.5
SP,9/19/95,10,3.2,1
SP,9/19/95,10,2.1,0.9
SP,9/19/95,12,3.9,1.9
SP,9/19/95,15,8.1,5.9
SP,9/19/95,18,12.9,30.8
SP,10/3/95,0,1.4,0.2
SP,10/3/95,3,1.9,-0.6
SP,10/3/95,3,1.8,-0.2
SP,10/3/95,5,1.1,0.7
SP,10/3/95,8,1.3,0.6
SP,10/3/95,10,1.4,0.6
SP,10/3/95,12,4.7,2.4
SP,10/3/95,15,8.2,6.4
SP,10/3/95,18,15.6,28.1
SP,10/18/95,0,2.1,-0.3
SP,10/18/95,3,1,1.2
SP,10/18/95,5,1.1,1
SP,10/18/95,8,1,1.2
SP,10/18/95,10,1,1.4
SP,10/18/95,12,3.3,1.9
SP,10/18/95,12,2.7,1.1
SP,10/18/95,15,4.1,7.5
SP,10/18/95,18,6.8,23.4
SP,10/31/95,0,2.3,0.7
SP,10/31/95,3,2.7,0.9
SP,10/31/95,5,2.2,1.1
SP,10/31/95,8,3,-0.1
SP,10/31/95,8,2.3,1
SP,10/31/95,10,2.5,0.5
SP,10/31/95,12,2.3,0.6
SP,10/31/95,15,4.6,-0.5
SP,10/31/95,18,11.9,8.4
SP,11/13/95,0,4.7,-2.4
SP,11/13/95,0,4.6,-2
SP,11/13/95,3,4.6,-1.9
SP,11/13/95,5,5.1,-2.3
SP,11/13/95,8,5.5,-2.6
SP,11/13/95,10,5.1,-2
SP,11/13/95,12,5,-1.5
SP,11/13/95,15,5.5,-2.4
SP,11/13/95,18,5.2,-2.3
SP,1/24/96,0,2.1,-0.4
SP,1/24/96,3,1.1,-0.1
SP,1/24/96,5,0.4,0.3
SP,1/24/96,8,0.1,0.3
SP,1/24/96,10,0.3,0
SP,1/24/96,12,0.1,0.3
SP,1/24/96,15,0.2,0.4
SP,1/24/96,18,0.9,2.7
SP,1/24/96,18,1.4,2.4
SP,4/1/96,0,1.2,0.3
SP,4/1/96,3,0.6,0.2
SP,4/1/96,5,0.4,0.2
SP,4/1/96,8,0.2,0.1
SP,4/1/96,10,0.1,0.1
SP,4/1/96,12,0.1,0.1
SP,4/1/96,15,0.5,0.4
SP,4/1/96,18,3.5,3.1
SP,4/1/96,18,2.6,4
SP,5/14/96,0,3.7,2
SP,5/14/96,3,3.5,1.6
SP,5/14/96,5,3.5,2
SP,5/14/96,8,4.3,1.7
SP,5/14/96,10,3.8,1.4
SP,5/14/96,12,3.6,1.2
SP,5/14/96,15,3.7,0.9
SP,5/14/96,18,5.1,0.2
SP,5/14/96,18,4.6,1
SP,5/29/96,0,1.4,0.7
SP,5/29/96,3,2,0.4
SP,5/29/96,5,4.3,1.5
SP,5/29/96,8,23.8,4.2
SP,5/29/96,10,6.1,2.9
SP,5/29/96,10,6.4,3.4
SP,5/29/96,12,5,2.2
SP,5/29/96,15,3.2,1.3
SP,5/29/96,18,2.8,1
SP,6/10/96,0,0.7,0.6
SP,6/10/96,3,0.8,0.5
SP,6/10/96,5,1.7,1
SP,6/10/96,5,1.4,1.3
SP,6/10/96,8,3.8,3.1
SP,6/10/96,10,21.9,10
SP,6/10/96,12,3.9,3.7
SP,6/10/96,15,1.5,2
SP,6/10/96,18,1.1,2.6
SP,6/26/96,0,1.2,0.5
SP,6/26/96,3,1.3,0.4
SP,6/26/96,3,1.1,0.6
SP,6/26/96,5,1.5,0.6
SP,6/26/96,8,2.4,1.5
SP,6/26/96,10,7,3.8
SP,6/26/96,12,12.1,7.2
SP,6/26/96,15,1.8,2
SP,6/26/96,18,7.1,3.4
SP,7/10/96,0,2.1,-0.5
SP,7/10/96,3,2.1,-0.4
SP,7/10/96,5,3.4,-1
SP,7/10/96,5,2.8,-0.3
SP,7/10/96,8,3.4,-0.7
SP,7/10/96,10,5.6,-0.6
SP,7/10/96,12,14.8,-1.5
SP,7/10/96,15,4.1,-0.4
SP,7/10/96,18,10.7,1.6
SP,7/25/96,0,2.1,-0.2
SP,7/25/96,3,2.6,-0.7
SP,7/25/96,5,2.2,-0.1
SP,7/25/96,8,4.9,-1.6
SP,7/25/96,10,4.7,-0.2
SP,7/25/96,12,8.6,-1.4
SP,7/25/96,12,8.7,-0.6
SP,7/25/96,15,6.1,1
SP,7/25/96,18,6.7,19.3
SP,8/8/96,0,1,1
SP,8/8/96,3,0.9,1.1
SP,8/8/96,5,0.7,2.5
SP,8/8/96,8,0.9,3.7
SP,8/8/96,18,7.2,13.3
SP,8/20/96,0,1.2,0.3
SP,8/20/96,3,1.9,-0.7
SP,8/20/96,5,2.4,-0.7
SP,8/20/96,8,3.3,0.2
SP,8/20/96,10,3.3,1.5
SP,8/20/96,12,3.8,3.8
SP,8/20/96,15,6.9,5.2
SP,8/20/96,18,5.3,7.7
SP,8/20/96,18,4.4,8.4
SP,9/5/96,0,0.7,0.9
SP,9/5/96,3,1.6,-0.4
SP,9/5/96,5,2,-0.4
SP,9/5/96,8,1.8,0.6
SP,9/5/96,10,3.3,2.6
SP,9/5/96,12,3.8,6.1
SP,9/5/96,15,6.2,8.3
SP,9/5/96,15,14.3,-2
SP,9/5/96,18,8.1,5
SP,9/18/96,0,1.9,-0.5
SP,9/18/96,3,1.7,-0.1
SP,9/18/96,5,0.9,1.1
SP,9/18/96,8,1.2,1.5
SP,9/18/96,10,3.1,4
SP,9/18/96,12,6.9,0.1
SP,9/18/96,15,12.8,1
SP,9/18/96,15,6.8,11.7
SP,9/18/96,18,4.3,12.5
SP,9/30/96,0,1.4,0.3
SP,9/30/96,3,1.7,0.1
SP,9/30/96,5,2,-0.1
SP,9/30/96,8,1.7,0.4
SP,9/30/96,10,5.5,-0.7
SP,9/30/96,10,6,-1.3
SP,9/30/96,12,5.2,1.5
SP,9/30/96,15,10.2,5.4
SP,9/30/96,18,3.5,13.6
SP,10/15/96,0,0.9,0.7
SP,10/15/96,3,2,-0.7
SP,10/15/96,5,0.8,1.5
SP,10/15/96,5,1.6,0.1
SP,10/15/96,8,2.1,-0.2
SP,10/15/96,10,2,0
SP,10/15/96,12,6.6,-0.2
SP,10/15/96,15,10,15.7
SP,10/15/96,18,8.3,11.3
SP,11/6/96,0,0.7,2.6
SP,11/6/96,3,0.7,2.5
SP,11/6/96,5,2.5,-0.5
SP,11/6/96,8,2.7,-0.8
SP,11/6/96,10,2.5,-0.5
SP,11/6/96,12,1.5,1
SP,11/6/96,15,0.8,2.4
SP,11/6/96,18,7.6,-2.8
SP,11/6/96,18,2.7,3.9
SP,1/14/97,0,1.3,0.4
SP,1/14/97,3,0.8,0
SP,1/14/97,5,0.6,0.2
SP,1/14/97,8,0.5,0.2
SP,1/14/97,10,0.3,0.3
SP,1/14/97,12,0.7,-0.4
SP,1/14/97,15,0.5,0.2
SP,1/14/97,18,-0.3,4.1
SP,2/17/97,0,0.9,0.4
SP,2/17/97,3,0.3,0.3
SP,2/17/97,5,0.2,0.2
SP,2/17/97,8,0.1,0.2
SP,2/17/97,10,0.1,0.3
SP,2/17/97,12,0.2,0
SP,2/17/97,15,0.2,0.4
SP,2/17/97,18,-3.6,8.9
SP,3/25/97,0,3.8,0.5
SP,3/25/97,3,0.6,0.7
SP,3/25/97,5,0.4,0.2
SP,3/25/97,8,0.1,0.1
SP,3/25/97,10,0.2,0.2
SP,3/25/97,12,0.1,0.2
SP,3/25/97,15,0.6,0.3
SP,3/25/97,18,-0.6,5.8
SP,5/6/97,0,7.3,2.9
SP,5/6/97,3,9.1,1.7
SP,5/6/97,5,7.8,2
SP,5/6/97,8,6.5,1.7
SP,5/6/97,10,5.5,1.1
SP,5/6/97,12,4.3,0.9
SP,5/6/97,15,3.9,0.5
SP,5/6/97,18,3.7,0.7
SP,5/21/97,0,4.5,1.8
SP,5/21/97,3,4.5,2.9
SP,5/21/97,5,6.8,-0.7
SP,5/21/97,8,4.5,3.7
SP,5/21/97,10,4.6,2.9
SP,5/21/97,12,4.3,3
SP,5/21/97,15,3,2.1
SP,5/21/97,18,3.3,0.8
SP,6/4/97,0,0.3,0.2
SP,6/4/97,3,0.7,0.2
SP,6/4/97,5,1.1,0.8
SP,6/4/97,8,2.7,3.2
SP,6/4/97,10,6.1,4.3
SP,6/4/97,12,4.4,3.3
SP,6/4/97,15,3.2,1.7
SP,6/4/97,18,4.3,1.2
SP,6/18/97,0,1,0.8
SP,6/18/97,3,1.5,0.8
SP,6/18/97,5,1.9,0.3
SP,6/18/97,8,1.5,0.4
SP,6/18/97,10,1.5,1.7
SP,6/18/97,12,3.7,3.4
SP,6/18/97,15,6.9,4
SP,6/18/97,18,3.9,-0.5
SP,7/1/97,0,0.7,0.3
SP,7/1/97,3,1.4,0.1
SP,7/1/97,5,1.7,1.5
SP,7/1/97,8,2.3,0.1
SP,7/1/97,10,3.7,-0.4
SP,7/1/97,12,6.6,-0.5
SP,7/1/97,15,7,0
SP,7/1/97,18,4.8,-1.2
SP,7/17/97,0,0.7,0.6
SP,7/17/97,3,0.6,1.1
SP,7/17/97,5,1,2.2
SP,7/17/97,8,1,2.1
SP,7/17/97,10,0.2,1.5
SP,7/17/97,15,1.2,2.4
SP,7/17/97,18,0.8,2.7
SP,7/29/97,0,0,1.7
SP,7/29/97,3,-0.7,3.1
SP,7/29/97,5,-0.5,4.7
SP,7/29/97,8,-1.2,5.8
SP,7/29/97,10,0,3.8
SP,7/29/97,12,0,7.4
SP,7/29/97,15,-0.2,14.9
SP,7/29/97,17,-14.5,23.1
SP,8/13/97,0,0.8,0.8
SP,8/13/97,3,0.7,1.3
SP,8/13/97,5,0.6,2
SP,8/13/97,8,-21.1,39.4
SP,8/13/97,10,-5.5,13.4
SP,8/13/97,12,-2.3,10.6
SP,8/13/97,15,5,10
SP,8/13/97,18,-3.3,20
SP,8/28/97,0,0.5,1.3
SP,8/28/97,3,0.6,1.2
SP,8/28/97,5,0.8,1.5
SP,8/28/97,8,0.8,3.7
