lakeid,sampledate,depth,chlor,phaeo
TB,11/3/88,2,14.4,2.4
TB,11/3/88,3,12,3.6
TB,11/3/88,5,10.4,3.9
TB,11/3/88,6,9.6,3.2
TB,11/3/88,6,10.1,3.8
TB,1/17/89,0,2.6,3.6
TB,1/17/89,0,2.6,3.3
TB,1/17/89,3,2,4.9
TB,1/17/89,5,52.6,16.7
TB,1/17/89,6,7.5,8.2
TB,3/6/89,0,0.4,1.3
TB,3/6/89,2,0.4,1.4
TB,3/6/89,3,0.9,4.9
TB,3/6/89,3,0.9,3.7
TB,3/6/89,5,1.7,6.8
TB,3/6/89,6,1.9,8.1
TB,3/27/89,0,3.6,2
TB,3/27/89,2,2.5,3.2
TB,3/27/89,3,2.6,2.8
TB,3/27/89,5,0.9,3.9
TB,3/27/89,6,0.7,3.9
TB,3/27/89,6,1,7.2
TB,5/3/89,0,7.6,1.6
TB,5/3/89,2,20.2,4.3
TB,5/3/89,3,5.6,2.9
TB,5/3/89,3,5.6,2.5
TB,5/3/89,5,5.1,2
TB,5/3/89,6,4.4,7
TB,5/18/89,0,4,1
TB,5/18/89,0,3.8,1
TB,5/18/89,2,19.6,6
TB,5/18/89,3,7.2,6
TB,5/18/89,5,8.2,2.7
TB,5/18/89,6,2.8,5.8
TB,5/29/89,0,8.2,1.8
TB,5/29/89,2,8.7,5.6
TB,5/29/89,2,9.2,5
TB,5/29/89,3,12.7,5.1
TB,5/29/89,5,12.3,4.7
TB,5/29/89,7,6.7,9.4
TB,6/14/89,0,25.1,4.5
TB,6/14/89,2,13.5,2.1
TB,6/14/89,3,14,5.5
TB,6/14/89,5,6.4,4.9
TB,6/14/89,7,2.7,12.4
TB,6/14/89,7,4.5,7.8
TB,6/27/89,0,12.2,2.2
TB,6/27/89,2,100.3,14.4
TB,6/27/89,2,102.4,14.6
TB,6/27/89,3,11.5,6.7
TB,6/27/89,5,10.1,6.6
TB,6/27/89,7,5.8,9.5
TB,7/13/89,0,20.6,3.2
TB,7/13/89,2,145.6,16.4
TB,7/13/89,3,17.9,8.1
TB,7/13/89,5,8,6.2
TB,7/13/89,5,8.8,6.3
TB,7/13/89,7,5.1,7.4
TB,7/24/89,0,2.1,1.5
TB,7/24/89,2,134.1,23.4
TB,7/24/89,3,13.7,12
TB,7/24/89,5,-15.8,35.7
TB,7/24/89,7,3.9,8.5
TB,8/8/89,0,18.5,3.1
TB,8/8/89,2,113.2,19.3
TB,8/8/89,3,10.4,28.2
TB,8/8/89,5,5.8,10.4
TB,8/8/89,5,7.1,9.9
TB,8/8/89,7,2.7,10.1
TB,8/21/89,0,2.5,0.8
TB,8/21/89,0,2.3,1.2
TB,8/21/89,2,123.9,20.5
TB,8/21/89,3,15,59.7
TB,8/21/89,5,13.8,12.4
TB,8/21/89,7,2.5,8
TB,9/6/89,0,2.9,1
TB,9/6/89,2,128.4,17.4
TB,9/6/89,3,20.7,69
TB,9/6/89,5,7.8,14.3
TB,9/6/89,5,8.4,13.1
TB,9/6/89,7,3.2,10.4
TB,9/20/89,0,2.6,1.8
TB,9/20/89,2,9,5.3
TB,9/20/89,2,8.1,4.5
TB,9/20/89,3,24.4,63.2
TB,9/20/89,5,7.2,13.7
TB,9/20/89,7,4.8,17.1
TB,10/3/89,0,13.1,6
TB,10/3/89,2,8.9,8.8
TB,10/3/89,3,19.8,43.4
TB,10/3/89,5,5.8,14.2
TB,10/3/89,5,6.4,10.7
TB,10/3/89,7,7.2,8
TB,10/16/89,0,11.9,3.3
TB,10/16/89,2,8.2,7.8
TB,10/16/89,2,7.8,6.8
TB,10/16/89,3,5.5,7.8
TB,10/16/89,5,6.8,16.5
TB,10/16/89,7,4.3,11.3
TB,10/30/89,0,14.9,2.5
TB,10/30/89,2,7.1,3.8
TB,10/30/89,3,4.6,4.6
TB,10/30/89,5,5.4,10.3
TB,10/30/89,7,6.8,8.9
TB,10/30/89,7,4.1,8.9
TB,11/7/89,0,11.7,3.2
TB,11/7/89,2,10.2,3.4
TB,11/7/89,3,9.7,3.3
TB,11/7/89,3,9.3,3.3
TB,11/7/89,5,8.9,3.7
TB,11/7/89,7,3.9,9.7
TB,1/15/90,0,18.5,5.7
TB,1/15/90,2,3.9,3.9
TB,1/15/90,3,18.2,5.5
TB,1/15/90,3,16.2,7.3
TB,1/15/90,5,4.9,7.2
TB,1/15/90,6,16.2,7.3
TB,2/28/90,0,1.8,4.2
TB,2/28/90,0,2.4,4.5
TB,2/28/90,2,5.4,11.8
TB,2/28/90,3,0.9,7.3
TB,2/28/90,5,1.3,7.3
TB,2/28/90,7,2.6,9.8
TB,3/27/90,0,12.3,3.4
TB,3/27/90,2,1.4,7.6
TB,3/27/90,3,1,9.5
TB,3/27/90,5,1,11.7
TB,3/27/90,7,2,11.9
TB,3/27/90,7,1.7,12.8
TB,5/1/90,0,9.6,2.3
TB,5/1/90,2,30.6,8.1
TB,5/1/90,3,21.6,6.6
TB,5/1/90,3,24.2,7.3
TB,5/1/90,5,11.9,8.3
TB,5/1/90,6,7.6,8.9
TB,5/16/90,0,5.8,1.5
TB,5/16/90,2,10.9,4.7
TB,5/16/90,3,30.6,9.3
TB,5/16/90,5,4.9,6
TB,5/16/90,5,7.5,5.6
TB,5/16/90,7,3.9,8.6
TB,5/30/90,0,1.7,1.2
TB,5/30/90,0,1.7,1.3
TB,5/30/90,2,12.5,5.4
TB,5/30/90,3,54.2,14.8
TB,5/30/90,5,3.1,8.6
TB,5/30/90,7,7.2,3.6
TB,6/12/90,0,8.8,2.5
TB,6/12/90,2,23.9,5.7
TB,6/12/90,3,117.7,-6.1
TB,6/12/90,5,13.4,6.5
TB,6/12/90,5,8.9,11
TB,6/12/90,7,6.1,9.8
TB,6/27/90,0,5.7,6
TB,6/27/90,2,-3.5,30.9
TB,6/27/90,2,7.5,19.5
TB,6/27/90,3,15.8,31.7
TB,6/27/90,5,4.4,14.8
TB,6/27/90,7,-13,28.9
TB,7/12/90,0,9,1.7
TB,7/12/90,2,15.3,9.3
TB,7/12/90,3,111.1,23.2
TB,7/12/90,5,14,10
TB,7/12/90,5,12.7,11.8
TB,7/12/90,7,5.3,11.7
TB,7/24/90,0,2.2,0
TB,7/24/90,0,3.1,1.4
TB,7/24/90,2,4.5,2.1
TB,7/24/90,3,120.4,-36.9
TB,7/24/90,5,17.7,-0.2
TB,7/24/90,7,4.2,4.3
TB,8/8/90,0,4.8,5.7
TB,8/8/90,2,4.4,20.9
TB,8/8/90,3,116.3,90.2
TB,8/8/90,5,7.7,21.1
TB,8/8/90,5,11.2,17.1
TB,8/8/90,7,-1.9,22.4
TB,8/22/90,0,-7.6,17.9
TB,8/22/90,0,3,7.8
TB,8/22/90,2,-85.4,174.1
TB,8/22/90,3,117.8,73.1
TB,8/22/90,5,9.4,31
TB,8/22/90,7,8.1,16.4
TB,9/6/90,0,9.9,4.8
TB,9/6/90,2,-8.9,45.5
TB,9/6/90,3,27.5,103.5
TB,9/6/90,5,12.4,22.7
TB,9/6/90,7,27.8,22.8
TB,9/6/90,7,7.5,18.2
TB,9/17/90,0,12.4,5.1
TB,9/17/90,2,7.5,3.2
TB,9/17/90,3,107.9,49.7
TB,9/17/90,3,82.9,25.1
TB,9/17/90,5,10.7,25
TB,9/17/90,7,2.3,23.3
TB,10/1/90,0,23.6,10.4
TB,10/1/90,2,14.3,15.8
TB,10/1/90,3,17.8,6.8
TB,10/1/90,3,11.8,7.1
TB,10/1/90,5,25.9,12
TB,10/1/90,7,6.6,18.5
TB,10/16/90,0,17.1,8.6
TB,10/16/90,2,21.9,3.6
TB,10/16/90,3,20,6.3
TB,10/16/90,3,16,9.6
TB,10/16/90,5,14.9,16.7
TB,10/16/90,7,12.8,30.3
TB,10/29/90,0,14.6,7.3
TB,10/29/90,2,14.1,8.8
TB,10/29/90,3,15.6,7
TB,10/29/90,5,13.8,8.5
TB,10/29/90,7,5.2,14.4
TB,10/29/90,7,5.3,15.5
TB,11/8/90,0,19.3,9.3
TB,11/8/90,2,21,7.1
TB,11/8/90,3,17.1,11.7
TB,11/8/90,3,12.7,14.4
TB,11/8/90,5,20.5,8.3
TB,11/8/90,7,19.5,9
TB,1/16/91,0,85.4,52.6
TB,1/16/91,2,-1.5,14.3
TB,1/16/91,3,9.3,11.1
TB,1/16/91,3,10,11.5
TB,1/16/91,5,13.1,13.9
TB,1/16/91,6.5,8.7,14.7
TB,2/20/91,0,97.3,83.9
TB,2/20/91,0,149.6,22.8
TB,2/20/91,2,18.4,16.4
TB,2/20/91,3,2.1,8.1
TB,2/20/91,5,0.7,7.6
TB,2/20/91,7,-1.9,11.2
TB,3/21/91,0,1.3,-0.6
TB,3/21/91,2,1.5,11.4
TB,3/21/91,3,-0.3,11.9
TB,3/21/91,3,0.8,9.1
TB,3/21/91,5,0.4,7.6
TB,3/21/91,7,0.3,9.4
TB,5/9/91,0,27,-21.4
TB,5/9/91,2,15.3,0.5
TB,5/9/91,3,3.3,7.6
TB,5/9/91,3,3.7,9
TB,5/9/91,5,0.9,9.5
TB,5/9/91,7,-1.3,14.4
TB,5/23/91,0,14.6,8.2
TB,5/23/91,2,-67.6,117.3
TB,5/23/91,3,-3.5,16.8
TB,5/23/91,5,-10.2,21.7
TB,5/23/91,7,-12.3,23.1
TB,5/23/91,7,-11.2,19.6
TB,6/5/91,0,13.5,7.2
TB,6/5/91,2,45.6,28
TB,6/5/91,2,38.8,19.1
TB,6/5/91,3,37,15.7
TB,6/5/91,5,6.8,9.5
TB,6/5/91,7,4.9,9.2
TB,6/18/91,0,13.3,5.3
TB,6/18/91,2,108.8,-7.6
TB,6/18/91,2,72.7,28.7
TB,6/18/91,3,29.3,0
TB,6/18/91,5,14.3,10.1
TB,6/18/91,7,15.2,2.9
TB,7/2/91,0,24.6,-7.6
TB,7/2/91,2,96.9,-22.2
TB,7/2/91,3,69.6,-42.2
TB,7/2/91,5,12.6,-2.5
TB,7/2/91,5,17.2,-7.8
TB,7/2/91,7,6.8,1.3
TB,7/18/91,0,16.5,1.3
TB,7/18/91,2,85.7,-22.9
TB,7/18/91,2,70.4,-22.2
TB,7/18/91,3,103.1,-53.8
TB,7/18/91,5,27.7,-12.1
TB,7/18/91,7,9.9,0.8
TB,7/29/91,0,47.7,-0.3
TB,7/29/91,2,135.8,-20.2
TB,7/29/91,2,109.1,7.7
TB,7/29/91,3,191.1,-53.9
TB,7/29/91,5,19.6,-0.4
TB,7/29/91,7,15.4,-0.2
TB,8/12/91,0,35,-14.4
TB,8/12/91,2,112.3,15.3
TB,8/12/91,3,125.8,-12.2
TB,8/12/91,5,32.2,1.6
TB,8/12/91,5,36.5,-1.6
TB,8/12/91,7,14.3,2.9
TB,8/26/91,0,36.4,-0.2
TB,8/26/91,2,65.1,-7.5
TB,8/26/91,3,71.3,-6
TB,8/26/91,3,119.8,37.5
TB,8/26/91,5,26.5,3.7
TB,8/26/91,7,15,5.3
TB,9/11/91,0,78.2,-19.9
TB,9/11/91,0,85,-27.8
TB,9/11/91,2,85.4,-13.6
TB,9/11/91,3,84.7,-41.6
TB,9/11/91,5,55.8,-25.7
TB,9/11/91,7,28.5,-9
TB,9/24/91,0,28.4,13.6
TB,9/24/91,0,29.4,22.8
TB,9/24/91,2,54.4,-11.7
TB,9/24/91,3,204.7,-92
TB,9/24/91,5,19.5,16.1
TB,9/24/91,7,18.7,16.5
TB,10/8/91,0,12.3,9.1
TB,10/8/91,2,8.3,7.9
TB,10/8/91,3,7.4,5.4
TB,10/8/91,5,12.7,11.9
TB,10/8/91,7,17.9,16.8
TB,10/8/91,7,21.3,18.3
TB,10/28/91,0,29,1.3
TB,10/28/91,0,24.5,12.5
TB,10/28/91,2,6.7,6.1
TB,10/28/91,3,4.6,5.3
TB,10/28/91,5,8.4,6.6
TB,10/28/91,7,14.9,7.3
TB,11/4/91,0,12.5,8.9
TB,11/4/91,0,18.9,-5.4
TB,11/4/91,2,10.3,6.6
TB,11/4/91,3,9.7,5.4
TB,11/4/91,5,7.7,5.3
TB,11/4/91,7,5.9,5.1
TB,1/15/92,0,14.2,-5.6
TB,1/15/92,2,6,0
TB,1/15/92,3,18.3,-7.3
TB,1/15/92,3,17,-2.7
TB,1/15/92,5,6.9,-0.5
TB,1/15/92,7,6.6,1.8
TB,2/26/92,0,2.7,0.3
TB,2/26/92,0,2,1.6
TB,2/26/92,2,1.3,0.4
TB,2/26/92,3,0.7,2.8
TB,2/26/92,5,2,2
TB,2/26/92,7,4.9,1.8
TB,3/23/92,0,5.2,3.8
TB,3/23/92,2,0.2,2.7
TB,3/23/92,3,0.2,3.3
TB,3/23/92,5,0.5,3.1
TB,3/23/92,7,1.4,4.9
TB,3/23/92,7,1.3,4.7
TB,5/4/92,0,22.2,9.9
TB,5/4/92,2,7.8,6.9
TB,5/4/92,3,18.2,2.9
TB,5/4/92,5,2.2,5.4
TB,5/4/92,7,-0.3,6.7
TB,5/20/92,0,8.1,0.4
TB,5/20/92,2,41.6,6.5
TB,5/20/92,3,24.2,10.2
TB,5/20/92,5,9,2.6
TB,5/20/92,7,11.1,-4.9
TB,6/1/92,0,5.4,-1.3
TB,6/1/92,2,123.8,-52.2
TB,6/1/92,3,162.8,-137.5
TB,6/1/92,5,18,1.4
TB,6/1/92,7,13,-5.3
TB,6/15/92,0,17.6,-1.1
TB,6/15/92,2,109.7,41.3
TB,6/15/92,3,39.6,5.6
TB,6/15/92,5,31.9,4.6
TB,6/15/92,7,9,7.3
TB,7/7/92,0,9.7,-0.6
TB,7/7/92,2,93.9,0.7
TB,7/7/92,3,23.3,7.7
TB,7/7/92,5,8,5.9
TB,7/7/92,7,1,16.2
TB,7/13/92,0,8,1.9
TB,7/13/92,2,11.8,8.8
TB,7/13/92,3,16.5,0.6
TB,7/13/92,5,9.7,1.5
TB,7/13/92,7,14.7,5.2
TB,7/31/92,0,3.3,0.1
TB,7/31/92,2,22.2,2.6
TB,7/31/92,2,21.6,4.2
TB,7/31/92,3,50.5,9.2
TB,7/31/92,5,8.8,9
TB,7/31/92,7,4.1,2.8
TB,8/10/92,0,3.5,1.1
TB,8/10/92,2,49,-1.9
TB,8/10/92,3,90.9,36.2
TB,8/10/92,3,90.1,32.8
TB,8/10/92,5,9.1,11.1
TB,8/10/92,7,3.5,6.4
TB,8/27/92,0,14.8,-10.2
TB,8/27/92,2,40.8,6.1
TB,8/27/92,3,134.4,11.4
TB,8/27/92,3,131.5,23.2
TB,8/27/92,5,15.3,8.8
TB,8/27/92,7,15.1,3.9
TB,9/11/92,0,8.5,2.6
TB,9/11/92,2,9.6,2.3
TB,9/11/92,3,116.1,23.5
TB,9/11/92,5,20.5,6.7
TB,9/11/92,5,17.8,8.7
TB,9/11/92,7,9.7,6.8
TB,9/24/92,0,9.6,2.4
TB,9/24/92,2,6.9,2.7
TB,9/24/92,3,161.7,-50.3
TB,9/24/92,3,110.3,26
TB,9/24/92,5,18.2,6.1
TB,9/24/92,7,14.5,8.7
TB,10/5/92,0,6.1,2.3
TB,10/5/92,2,5.8,4.3
TB,10/5/92,3,102.8,38.4
TB,10/5/92,3,109,20
TB,10/5/92,5,24.9,5.4
TB,10/5/92,7,13.5,10.1
TB,10/21/92,0,24.1,3.1
TB,10/21/92,2,21.1,-2.7
TB,10/21/92,3,15.5,7.4
TB,10/21/92,5,13.1,6.4
TB,10/21/92,7,9.5,11.1
TB,10/21/92,7,9,12.8
TB,11/5/92,0,10.6,3.3
TB,11/5/92,2,10.6,3.9
TB,11/5/92,3,9.8,2
TB,11/5/92,3,7.3,3.2
TB,11/5/92,5,8.1,2.7
TB,11/5/92,7,7.2,5.7
TB,1/14/93,0,26.9,1.7
TB,1/14/93,0,29.8,8.1
TB,1/14/93,2,3.1,7.6
TB,1/14/93,3,3.3,6.2
TB,1/14/93,5,2.5,8.6
TB,1/14/93,7,4,6.7
TB,2/24/93,0,3.3,1.4
TB,2/24/93,0,5.4,0.9
TB,2/24/93,2,10.9,-6.4
TB,2/24/93,3,1.3,3.9
TB,2/24/93,5,3.1,3.5
TB,2/24/93,7,4.3,4.4
TB,3/23/93,0,8.9,3.4
TB,3/23/93,0,9.6,4.4
TB,3/23/93,2,1.4,3.1
TB,3/23/93,3,1.5,3
TB,3/23/93,5,1.7,3.7
TB,3/23/93,7,3.1,8.5
TB,5/3/93,0,26.7,6.6
TB,5/3/93,2,12.6,5.6
TB,5/3/93,3,11,6.6
TB,5/3/93,3,11.6,6.5
TB,5/3/93,5,6.6,5.4
TB,5/3/93,7,4.7,9
TB,5/20/93,0,4.8,1.8
TB,5/20/93,2,70,-2
TB,5/20/93,3,29.7,1.8
TB,5/20/93,3,33,3.1
TB,5/20/93,5,9.4,6
TB,5/20/93,7,11.5,6.3
TB,6/3/93,0,6.7,0.4
TB,6/3/93,2,260.7,-21.1
TB,6/3/93,2,212.6,-16.8
TB,6/3/93,3,30.6,7
TB,6/3/93,5,7.9,7.6
TB,6/3/93,7,6.5,7.3
TB,6/14/93,0,7.8,-2.4
TB,6/14/93,2,118.4,29.5
TB,6/14/93,2,150.4,16.3
TB,6/14/93,3,50.8,11
TB,6/14/93,5,26.3,7.6
TB,6/14/93,7,6,9.1
TB,6/28/93,0,20.9,-4.4
TB,6/28/93,0,21.5,-12.3
TB,6/28/93,2,338.3,20.7
TB,6/28/93,3,44.7,13.2
TB,6/28/93,5,49.2,-7
TB,6/28/93,7,15.4,4.6
TB,7/15/93,0,25.9,-7
TB,7/15/93,2,475.6,-166.8
TB,7/15/93,2,493.3,-164
TB,7/15/93,3,63.9,-13.8
TB,7/15/93,5,32.2,-2.5
TB,7/15/93,7,15.2,2.7
TB,7/26/93,0,29.7,-10.9
TB,7/26/93,2,159.2,-43.7
TB,7/26/93,3,72.9,-8.8
TB,7/26/93,3,73.9,-10.5
TB,7/26/93,5,21.8,1.6
TB,7/26/93,7,15.7,4.6
TB,8/9/93,0,32.9,-11.8
TB,8/9/93,0,36,-12.6
TB,8/9/93,2,84.9,-21.8
TB,8/9/93,3,109.7,-15.1
TB,8/9/93,5,31,-1.3
TB,8/9/93,7,17.2,4.3
TB,8/23/93,0,14,-5.3
TB,8/23/93,2,93.8,-32
TB,8/23/93,3,157.5,-79.4
TB,8/23/93,5,34.7,-0.4
TB,8/23/93,7,29.9,-2.3
TB,8/23/93,7,23.8,2.8
TB,9/9/93,2,60.2,-37.8
TB,9/9/93,2,98,-53.7
TB,9/9/93,3,225.9,-139.4
TB,9/9/93,5,40.5,-13.3
TB,9/9/93,7,20.5,-0.3
TB,9/22/93,0,130,-51.3
TB,9/22/93,2,6.9,-0.9
TB,9/22/93,3,187.3,-83
TB,9/22/93,5,35.3,0
TB,9/22/93,7,17.1,4.5
TB,9/22/93,7,17.6,5.5
TB,10/7/93,0,22.5,-5.9
TB,10/7/93,0,21.4,-4.6
TB,10/7/93,2,9.1,-1.7
TB,10/7/93,3,11.1,-2.5
TB,10/7/93,5,27.6,2.2
TB,10/7/93,7,17,6.3
TB,10/19/93,0,9.9,-4
TB,10/19/93,2,6.1,-0.8
TB,10/19/93,3,5.1,0.1
TB,10/19/93,5,23.6,4.3
TB,10/19/93,5,23.7,1.9
TB,10/19/93,7,12.9,7.6
TB,11/2/93,0,12.8,-3.3
TB,11/2/93,2,11.1,-1.5
TB,11/2/93,3,8.6,-0.3
TB,11/2/93,3,8.1,0.2
TB,11/2/93,5,8.9,-0.8
TB,11/2/93,7,10.3,4.3
TB,1/17/94,0,12.9,-2.4
TB,1/17/94,2,2.4,0.8
TB,1/17/94,3,6.5,0
TB,1/17/94,5,10.4,-0.9
TB,1/17/94,7,7.5,2.3
TB,2/24/94,0,2.4,-0.6
TB,2/24/94,2,15.6,-4.4
TB,2/24/94,3,2.9,0.2
TB,2/24/94,5,2.5,0.6
TB,2/24/94,7,6.5,0.1
TB,3/28/94,0,16.3,-5
TB,3/28/94,2,3.9,-0.1
TB,3/28/94,3,1.3,1.6
TB,3/28/94,5,2.1,1.3
TB,3/28/94,7,4.3,1.1
TB,3/28/94,7,5,1.2
TB,5/19/94,0,4.2,0.3
TB,5/19/94,2,7.1,0.8
TB,5/19/94,2,8.2,-0.6
TB,5/19/94,3,4.9,0.8
TB,5/19/94,5,6.5,1.2
TB,5/19/94,7,20.1,-1.4
TB,6/2/94,2,68.8,-25.4
TB,6/2/94,2,74.3,-24.6
TB,6/2/94,3,12.6,-1.3
TB,6/2/94,5,7.6,1.5
TB,6/2/94,7,8.8,1.7
TB,6/15/94,0,-5.9,20.9
TB,6/15/94,0,14.9,-14.3
TB,6/15/94,2,446.3,-425
TB,6/15/94,3,17.3,-7.2
TB,6/15/94,5,12.2,-1.4
TB,6/15/94,7,-21.4,51.6
TB,6/28/94,0,7.9,-2.9
TB,6/28/94,2,36.5,-11.9
TB,6/28/94,3,10.5,-2.8
TB,6/28/94,5,7.3,-1
TB,6/28/94,7,13.7,-1
TB,6/28/94,7,15.3,-5.3
TB,7/11/94,0,23.2,-19.9
TB,7/11/94,0,-6.8,15.7
TB,7/11/94,2,79.9,-74.8
TB,7/11/94,3,22.1,-17.1
TB,7/11/94,5,-6.8,22.1
TB,7/11/94,7,-62.2,108.8
TB,7/25/94,0,11.1,-2.8
TB,7/25/94,0,22.9,-6.7
TB,7/25/94,2,78.4,-13.3
TB,7/25/94,3,40.2,-17.1
TB,7/25/94,5,5.7,1.5
TB,7/25/94,7,17.9,-1.2
TB,8/9/94,0,20.7,-8.8
TB,8/9/94,2,23,-7.9
TB,8/9/94,3,80.4,-46.4
TB,8/9/94,5,13,-5
TB,8/9/94,7,15.7,-4.9
TB,8/9/94,7,17.9,-7.2
TB,8/22/94,0,11.2,-3.1
TB,8/22/94,0,21.8,-8.7
TB,8/22/94,2,57.9,-15.5
TB,8/22/94,3,121.3,-67.3
TB,8/22/94,5,9.2,-1.5
TB,8/22/94,7,8,1.2
TB,9/8/94,0,10.5,-3.9
TB,9/8/94,2,61,-28.8
TB,9/8/94,3,133.7,-76.9
TB,9/8/94,5,21.1,-7.2
TB,9/8/94,5,22.1,-10.1
TB,9/8/94,7,16.3,-3.2
TB,9/20/94,0,21.7,-5.8
TB,9/20/94,2,62.3,-23.7
TB,9/20/94,3,148,-67.7
TB,9/20/94,5,15,-4.6
TB,9/20/94,5,20.3,-4.8
TB,9/20/94,7,9.2,0.8
TB,10/3/94,0,13.6,-3.4
TB,10/3/94,2,17.4,-3.7
TB,10/3/94,3,147.6,-58.8
TB,10/3/94,5,25.8,-9.5
TB,10/3/94,7,13.7,-1.8
TB,10/3/94,7,14.1,0
TB,10/18/94,0,18.2,-5.7
TB,10/18/94,2,4.2,-0.6
TB,10/18/94,3,8.3,-1.6
TB,10/18/94,3,7.4,-1.7
TB,10/18/94,5,16.8,-4
TB,10/18/94,7,11.2,0.3
TB,11/1/94,0,17.5,-5.6
TB,11/1/94,2,13.2,-3.8
TB,11/1/94,3,11.3,-2.9
TB,11/1/94,5,16.5,-3.5
TB,11/1/94,7,7.8,2.6
TB,11/1/94,7,9.3,1.2
TB,11/14/94,0,16,-5
TB,11/14/94,2,6.7,-1.3
TB,11/14/94,3,3.5,-0.1
TB,11/14/94,3,4.3,-0.5
TB,11/14/94,5,2.9,0.1
TB,11/14/94,7,8.2,2.1
TB,1/12/95,0,14.7,-4.1
TB,1/12/95,2,1.6,-0.6
TB,1/12/95,3,1.5,-0.6
TB,1/12/95,3,1.4,-0.6
TB,1/12/95,5,4.3,-0.9
TB,1/12/95,7,4.2,0.4
TB,2/14/95,0,12.5,-2.5
TB,2/14/95,2,1.2,0.1
TB,2/14/95,3,1.3,-0.3
TB,2/14/95,3,1.3,-0.2
TB,2/14/95,5,6.2,-2.1
TB,2/14/95,7,4.3,0.3
TB,3/20/95,0,7.4,-2.4
TB,3/20/95,0,7.1,-2
TB,3/20/95,2,1.9,-0.1
TB,3/20/95,3,1.1,0.2
TB,3/20/95,5,1.2,0.1
TB,3/20/95,7,3.3,1.4
TB,5/16/95,0,3.8,-0.4
TB,5/16/95,0,3.6,-0.6
TB,5/16/95,2,17.6,-2
TB,5/16/95,3,6.5,2
TB,5/16/95,5,4.8,2.5
TB,5/16/95,7,6.6,1.9
TB,6/1/95,0,3.9,-1.5
TB,6/1/95,2,48.9,-19
TB,6/1/95,3,12.4,-2.3
TB,6/1/95,5,7,-0.8
TB,6/1/95,7,6.1,1.5
TB,6/1/95,7,7,0.2
TB,6/13/95,0,13.3,-5.2
TB,6/13/95,2,74.7,5.3
TB,6/13/95,2,77.4,-27.8
TB,6/13/95,3,17.6,-3.7
TB,6/13/95,5,6.2,6.2
TB,6/13/95,7,2.7,7.9
TB,6/28/95,0,9,4.5
TB,6/28/95,2,39.6,15.6
TB,6/28/95,2,35.9,20.8
TB,6/28/95,3,17.4,13.8
TB,6/28/95,5,6.9,6.6
TB,6/28/95,7,5.4,8.1
TB,7/11/95,0,6.6,1.3
TB,7/11/95,2,38.6,30.7
TB,7/11/95,3,45.6,1.9
TB,7/11/95,5,-2,22.2
TB,7/11/95,5,0,20.9
TB,7/11/95,7,-1.6,20.6
TB,7/25/95,0,4.1,1.3
TB,7/25/95,1.75,181.4,-61.6
TB,7/25/95,3,18.4,0.3
TB,7/25/95,5,65.3,-22.2
TB,7/25/95,7,4.5,9.8
TB,8/8/95,0,6,3.4
TB,8/8/95,0,4.2,2.1
TB,8/8/95,2,41.8,3.2
TB,8/8/95,3,95.1,-21.9
TB,8/8/95,5,8.2,11.1
TB,8/8/95,7,7.6,13.7
TB,8/21/95,0,4.3,3.1
TB,8/21/95,2,23.4,15.4
TB,8/21/95,3,78.1,50.1
TB,8/21/95,3,80.5,48.2
TB,8/21/95,5,8.3,8.7
TB,8/21/95,7,6.6,11.2
TB,9/5/95,0,8.1,2.2
TB,9/5/95,2,21.8,14.9
TB,9/5/95,2,6.5,-1
TB,9/5/95,3,85.9,37.7
TB,9/5/95,5,15.5,8.7
TB,9/5/95,7,6.1,9.3
TB,9/19/95,0,21.9,4.7
TB,9/19/95,2,14.9,4.1
TB,9/19/95,3,102.9,22.5
TB,9/19/95,3,86,39.7
TB,9/19/95,5,-20.7,68.7
TB,9/19/95,7,6.9,14.9
TB,10/2/95,0,10.9,5.9
TB,10/2/95,2,10.5,-0.1
TB,10/2/95,3,43.1,27
TB,10/2/95,3,57.3,30.2
TB,10/2/95,5,11.2,8.4
TB,10/2/95,7,7.4,10.8
TB,10/17/95,0,11.8,6.4
TB,10/17/95,0,13.7,-0.1
TB,10/17/95,2,10.3,7.3
TB,10/17/95,3,17.2,-0.9
TB,10/17/95,5,-0.3,20.4
TB,10/17/95,7,7.1,10.4
TB,11/1/95,0,14.3,0.4
TB,11/1/95,2,11.8,4.2
TB,11/1/95,3,11.4,4.5
TB,11/1/95,5,7,5.3
TB,11/1/95,5,7.5,5.1
TB,11/1/95,7,6,6.7
TB,11/9/95,0,7.3,-2.5
TB,11/9/95,0,7.6,-3
TB,11/9/95,2,8.8,-3.1
TB,11/9/95,3,3.7,-0.4
TB,11/9/95,5,6.3,-2.4
TB,11/9/95,7,7.4,-2.7
TB,1/17/96,0,1.7,0.2
TB,1/17/96,2,0.5,1.4
TB,1/17/96,3,1.5,2.7
TB,1/17/96,3,6.5,2.9
TB,1/17/96,5,4,2.1
TB,1/17/96,7,4.3,1.4
TB,2/21/96,0,0.5,1.9
TB,2/21/96,2,2.5,3.3
TB,2/21/96,3,1.1,2
TB,2/21/96,3,1,1.9
TB,2/21/96,5,0.8,2
TB,2/21/96,7,1.4,4.1
TB,4/2/96,0,4.2,2
TB,4/2/96,2,1,1.2
TB,4/2/96,3,0.9,2.4
TB,4/2/96,3,0.9,2.1
TB,4/2/96,5,1,1.9
TB,4/2/96,7,2.2,5
TB,5/10/96,0,11.2,3.1
TB,5/10/96,2,2.6,2.6
